time_step,unique_cells_visited,revisits,reward,total_reward
7443,324,5543,-1.0,-4025.5
7444,324,5543,-1.0,-4026.5
7445,324,5544,-0.5,-4027.0
7446,324,5545,-0.5,-4027.5
7447,324,5546,-0.5,-4028.0
7448,324,5546,-1.0,-4029.0
7449,324,5547,-0.5,-4029.5
7450,324,5548,-0.5,-4030.0
7451,324,5549,-0.5,-4030.5
7452,324,5550,-0.5,-4031.0
7453,324,5551,-0.5,-4031.5
7454,324,5552,-0.5,-4032.0
7455,324,5553,-0.5,-4032.5
7456,324,5554,-0.5,-4033.0
7457,324,5555,-0.5,-4033.5
7458,324,5556,-0.5,-4034.0
7459,324,5557,-0.5,-4034.5
7460,324,5558,-0.5,-4035.0
7461,324,5558,-1.0,-4036.0
7462,324,5559,-0.5,-4036.5
7463,324,5559,-1.0,-4037.5
7464,324,5560,-0.5,-4038.0
7465,324,5561,-0.5,-4038.5
7466,324,5562,-0.5,-4039.0
7467,324,5563,-0.5,-4039.5
7468,324,5564,-0.5,-4040.0
7469,324,5565,-0.5,-4040.5
7470,324,5566,-0.5,-4041.0
7471,324,5567,-0.5,-4041.5
7472,324,5568,-0.5,-4042.0
7473,324,5569,-0.5,-4042.5
7474,324,5570,-0.5,-4043.0
7475,324,5571,-0.5,-4043.5
7476,324,5572,-0.5,-4044.0
7477,324,5573,-0.5,-4044.5
7478,324,5574,-0.5,-4045.0
7479,324,5575,-0.5,-4045.5
7480,324,5576,-0.5,-4046.0
7481,324,5577,-0.5,-4046.5
7482,324,5578,-0.5,-4047.0
7483,324,5579,-0.5,-4047.5
7484,324,5580,-0.5,-4048.0
7485,324,5581,-0.5,-4048.5
7486,324,5581,-1.0,-4049.5
7487,324,5582,-0.5,-4050.0
7488,324,5583,-0.5,-4050.5
7489,324,5584,-0.5,-4051.0
7490,324,5585,-0.5,-4051.5
7491,324,5586,-0.5,-4052.0
7492,324,5587,-0.5,-4052.5
7493,324,5588,-0.5,-4053.0
7494,324,5589,-0.5,-4053.5
7495,324,5590,-0.5,-4054.0
7496,324,5591,-0.5,-4054.5
7497,324,5592,-0.5,-4055.0
7498,324,5593,-0.5,-4055.5
7499,324,5594,-0.5,-4056.0
7500,324,5595,-0.5,-4056.5
7501,324,5596,-0.5,-4057.0
7502,324,5596,-1.0,-4058.0
7503,324,5596,-1.0,-4059.0
7504,324,5596,-1.0,-4060.0
7505,324,5597,-0.5,-4060.5
7506,324,5598,-0.5,-4061.0
7507,324,5598,-1.0,-4062.0
7508,324,5599,-0.5,-4062.5
7509,324,5600,-0.5,-4063.0
7510,324,5601,-0.5,-4063.5
7511,324,5602,-0.5,-4064.0
7512,324,5602,-1.0,-4065.0
7513,324,5602,-1.0,-4066.0
7514,324,5603,-0.5,-4066.5
7515,324,5604,-0.5,-4067.0
7516,324,5605,-0.5,-4067.5
7517,324,5606,-0.5,-4068.0
7518,324,5607,-0.5,-4068.5
7519,324,5608,-0.5,-4069.0
7520,324,5609,-0.5,-4069.5
7521,324,5610,-0.5,-4070.0
7522,324,5611,-0.5,-4070.5
7523,324,5612,-0.5,-4071.0
7524,324,5613,-0.5,-4071.5
7525,324,5614,-0.5,-4072.0
7526,324,5615,-0.5,-4072.5
7527,324,5616,-0.5,-4073.0
7528,324,5617,-0.5,-4073.5
7529,324,5618,-0.5,-4074.0
7530,324,5618,-1.0,-4075.0
7531,324,5618,-1.0,-4076.0
7532,324,5619,-0.5,-4076.5
7533,324,5620,-0.5,-4077.0
7534,324,5621,-0.5,-4077.5
7535,324,5622,-0.5,-4078.0
7536,324,5623,-0.5,-4078.5
7537,324,5624,-0.5,-4079.0
7538,324,5625,-0.5,-4079.5
7539,324,5626,-0.5,-4080.0
7540,324,5627,-0.5,-4080.5
7541,324,5628,-0.5,-4081.0
7542,324,5629,-0.5,-4081.5
7543,324,5630,-0.5,-4082.0
7544,324,5631,-0.5,-4082.5
7545,324,5632,-0.5,-4083.0
7546,324,5633,-0.5,-4083.5
7547,324,5634,-0.5,-4084.0
7548,324,5635,-0.5,-4084.5
7549,324,5636,-0.5,-4085.0
7550,324,5637,-0.5,-4085.5
7551,324,5638,-0.5,-4086.0
7552,324,5639,-0.5,-4086.5
7553,324,5640,-0.5,-4087.0
7554,324,5641,-0.5,-4087.5
7555,324,5642,-0.5,-4088.0
7556,324,5643,-0.5,-4088.5
7557,324,5644,-0.5,-4089.0
7558,324,5645,-0.5,-4089.5
7559,324,5646,-0.5,-4090.0
7560,324,5647,-0.5,-4090.5
7561,324,5648,-0.5,-4091.0
7562,324,5648,-1.0,-4092.0
7563,324,5649,-0.5,-4092.5
7564,324,5650,-0.5,-4093.0
7565,324,5650,-1.0,-4094.0
7566,324,5650,-1.0,-4095.0
7567,324,5650,-1.0,-4096.0
7568,324,5651,-0.5,-4096.5
7569,324,5652,-0.5,-4097.0
7570,324,5653,-0.5,-4097.5
7571,324,5654,-0.5,-4098.0
7572,324,5654,-1.0,-4099.0
7573,324,5655,-0.5,-4099.5
7574,324,5656,-0.5,-4100.0
7575,324,5656,-1.0,-4101.0
7576,324,5657,-0.5,-4101.5
7577,324,5658,-0.5,-4102.0
7578,324,5659,-0.5,-4102.5
7579,324,5660,-0.5,-4103.0
7580,324,5660,-1.0,-4104.0
7581,324,5660,-1.0,-4105.0
7582,324,5661,-0.5,-4105.5
7583,324,5662,-0.5,-4106.0
7584,324,5663,-0.5,-4106.5
7585,324,5664,-0.5,-4107.0
7586,324,5665,-0.5,-4107.5
7587,324,5666,-0.5,-4108.0
7588,324,5666,-1.0,-4109.0
7589,324,5667,-0.5,-4109.5
7590,324,5668,-0.5,-4110.0
7591,324,5669,-0.5,-4110.5
7592,324,5670,-0.5,-4111.0
7593,324,5671,-0.5,-4111.5
7594,324,5672,-0.5,-4112.0
7595,324,5673,-0.5,-4112.5
7596,324,5674,-0.5,-4113.0
7597,324,5675,-0.5,-4113.5
7598,324,5676,-0.5,-4114.0
7599,324,5676,-1.0,-4115.0
7600,324,5677,-0.5,-4115.5
7601,324,5678,-0.5,-4116.0
7602,324,5679,-0.5,-4116.5
7603,324,5680,-0.5,-4117.0
7604,324,5681,-0.5,-4117.5
7605,324,5682,-0.5,-4118.0
7606,324,5683,-0.5,-4118.5
7607,324,5684,-0.5,-4119.0
7608,324,5685,-0.5,-4119.5
7609,324,5686,-0.5,-4120.0
7610,324,5687,-0.5,-4120.5
7611,324,5688,-0.5,-4121.0
7612,324,5689,-0.5,-4121.5
7613,324,5690,-0.5,-4122.0
7614,324,5691,-0.5,-4122.5
7615,324,5692,-0.5,-4123.0
7616,324,5693,-0.5,-4123.5
7617,324,5694,-0.5,-4124.0
7618,324,5694,-1.0,-4125.0
7619,324,5695,-0.5,-4125.5
7620,324,5696,-0.5,-4126.0
7621,324,5697,-0.5,-4126.5
7622,324,5698,-0.5,-4127.0
7623,324,5699,-0.5,-4127.5
7624,324,5700,-0.5,-4128.0
7625,324,5701,-0.5,-4128.5
7626,324,5702,-0.5,-4129.0
7627,324,5702,-1.0,-4130.0
7628,324,5702,-1.0,-4131.0
7629,324,5703,-0.5,-4131.5
7630,324,5704,-0.5,-4132.0
7631,324,5705,-0.5,-4132.5
7632,324,5706,-0.5,-4133.0
7633,324,5707,-0.5,-4133.5
7634,324,5708,-0.5,-4134.0
7635,324,5708,-1.0,-4135.0
7636,324,5708,-1.0,-4136.0
7637,324,5709,-0.5,-4136.5
7638,324,5710,-0.5,-4137.0
7639,324,5711,-0.5,-4137.5
7640,324,5712,-0.5,-4138.0
7641,324,5713,-0.5,-4138.5
7642,324,5714,-0.5,-4139.0
7643,324,5715,-0.5,-4139.5
7644,324,5716,-0.5,-4140.0
7645,324,5717,-0.5,-4140.5
7646,324,5718,-0.5,-4141.0
7647,324,5718,-1.0,-4142.0
7648,324,5719,-0.5,-4142.5
7649,324,5720,-0.5,-4143.0
7650,324,5721,-0.5,-4143.5
7651,324,5722,-0.5,-4144.0
7652,324,5723,-0.5,-4144.5
7653,324,5724,-0.5,-4145.0
7654,324,5725,-0.5,-4145.5
7655,324,5726,-0.5,-4146.0
7656,324,5726,-1.0,-4147.0
7657,324,5727,-0.5,-4147.5
7658,324,5727,-1.0,-4148.5
7659,324,5728,-0.5,-4149.0
7660,324,5729,-0.5,-4149.5
7661,324,5730,-0.5,-4150.0
7662,324,5731,-0.5,-4150.5
7663,324,5732,-0.5,-4151.0
7664,324,5733,-0.5,-4151.5
7665,324,5734,-0.5,-4152.0
7666,324,5734,-1.0,-4153.0
7667,324,5734,-1.0,-4154.0
7668,324,5735,-0.5,-4154.5
7669,324,5736,-0.5,-4155.0
7670,324,5737,-0.5,-4155.5
7671,324,5738,-0.5,-4156.0
7672,324,5739,-0.5,-4156.5
7673,324,5740,-0.5,-4157.0
7674,324,5740,-1.0,-4158.0
7675,324,5740,-1.0,-4159.0
7676,324,5741,-0.5,-4159.5
7677,324,5742,-0.5,-4160.0
7678,324,5743,-0.5,-4160.5
7679,324,5744,-0.5,-4161.0
7680,324,5744,-1.0,-4162.0
7681,324,5744,-1.0,-4163.0
7682,324,5745,-0.5,-4163.5
7683,324,5745,-1.0,-4164.5
7684,324,5746,-0.5,-4165.0
7685,324,5747,-0.5,-4165.5
7686,324,5748,-0.5,-4166.0
7687,324,5748,-1.0,-4167.0
7688,324,5749,-0.5,-4167.5
7689,324,5750,-0.5,-4168.0
7690,324,5750,-1.0,-4169.0
7691,324,5751,-0.5,-4169.5
7692,324,5752,-0.5,-4170.0
7693,324,5753,-0.5,-4170.5
7694,324,5754,-0.5,-4171.0
7695,324,5755,-0.5,-4171.5
7696,324,5756,-0.5,-4172.0
7697,324,5757,-0.5,-4172.5
7698,324,5758,-0.5,-4173.0
7699,324,5759,-0.5,-4173.5
7700,324,5760,-0.5,-4174.0
7701,324,5761,-0.5,-4174.5
7702,324,5762,-0.5,-4175.0
7703,324,5762,-1.0,-4176.0
7704,324,5762,-1.0,-4177.0
7705,324,5763,-0.5,-4177.5
7706,324,5764,-0.5,-4178.0
7707,324,5765,-0.5,-4178.5
7708,324,5766,-0.5,-4179.0
7709,324,5767,-0.5,-4179.5
7710,324,5768,-0.5,-4180.0
7711,324,5769,-0.5,-4180.5
7712,324,5770,-0.5,-4181.0
7713,324,5770,-1.0,-4182.0
7714,324,5771,-0.5,-4182.5
7715,324,5772,-0.5,-4183.0
7716,324,5773,-0.5,-4183.5
7717,324,5774,-0.5,-4184.0
7718,324,5775,-0.5,-4184.5
7719,324,5776,-0.5,-4185.0
7720,324,5776,-1.0,-4186.0
7721,324,5777,-0.5,-4186.5
7722,324,5778,-0.5,-4187.0
7723,324,5779,-0.5,-4187.5
7724,324,5780,-0.5,-4188.0
7725,324,5781,-0.5,-4188.5
7726,324,5782,-0.5,-4189.0
7727,324,5783,-0.5,-4189.5
7728,324,5784,-0.5,-4190.0
7729,324,5785,-0.5,-4190.5
7730,324,5786,-0.5,-4191.0
7731,324,5787,-0.5,-4191.5
7732,324,5788,-0.5,-4192.0
7733,324,5789,-0.5,-4192.5
7734,324,5790,-0.5,-4193.0
7735,324,5790,-1.0,-4194.0
7736,324,5790,-1.0,-4195.0
7737,324,5791,-0.5,-4195.5
7738,324,5792,-0.5,-4196.0
7739,324,5793,-0.5,-4196.5
7740,324,5794,-0.5,-4197.0
7741,324,5795,-0.5,-4197.5
7742,324,5796,-0.5,-4198.0
7743,324,5797,-0.5,-4198.5
7744,324,5798,-0.5,-4199.0
7745,324,5799,-0.5,-4199.5
7746,324,5800,-0.5,-4200.0
7747,324,5801,-0.5,-4200.5
7748,324,5801,-1.0,-4201.5
7749,324,5802,-0.5,-4202.0
7750,324,5803,-0.5,-4202.5
7751,324,5804,-0.5,-4203.0
7752,324,5805,-0.5,-4203.5
7753,324,5806,-0.5,-4204.0
7754,324,5806,-1.0,-4205.0
7755,324,5807,-0.5,-4205.5
7756,324,5808,-0.5,-4206.0
7757,324,5809,-0.5,-4206.5
7758,324,5810,-0.5,-4207.0
7759,324,5811,-0.5,-4207.5
7760,324,5812,-0.5,-4208.0
7761,324,5813,-0.5,-4208.5
7762,324,5814,-0.5,-4209.0
7763,324,5815,-0.5,-4209.5
7764,324,5816,-0.5,-4210.0
7765,324,5817,-0.5,-4210.5
7766,324,5818,-0.5,-4211.0
7767,324,5819,-0.5,-4211.5
7768,324,5819,-1.0,-4212.5
7769,324,5819,-1.0,-4213.5
7770,324,5819,-1.0,-4214.5
7771,324,5819,-1.0,-4215.5
7772,324,5820,-0.5,-4216.0
7773,324,5821,-0.5,-4216.5
7774,324,5822,-0.5,-4217.0
7775,324,5823,-0.5,-4217.5
7776,324,5824,-0.5,-4218.0
7777,324,5825,-0.5,-4218.5
7778,324,5826,-0.5,-4219.0
7779,324,5827,-0.5,-4219.5
7780,324,5827,-1.0,-4220.5
7781,324,5827,-1.0,-4221.5
7782,324,5828,-0.5,-4222.0
7783,324,5829,-0.5,-4222.5
7784,324,5829,-1.0,-4223.5
7785,324,5829,-1.0,-4224.5
7786,324,5830,-0.5,-4225.0
7787,324,5831,-0.5,-4225.5
7788,324,5832,-0.5,-4226.0
7789,324,5833,-0.5,-4226.5
7790,324,5834,-0.5,-4227.0
7791,324,5835,-0.5,-4227.5
7792,324,5836,-0.5,-4228.0
7793,324,5837,-0.5,-4228.5
7794,324,5838,-0.5,-4229.0
7795,324,5839,-0.5,-4229.5
7796,324,5839,-1.0,-4230.5
7797,324,5839,-1.0,-4231.5
7798,324,5840,-0.5,-4232.0
7799,324,5841,-0.5,-4232.5
7800,324,5842,-0.5,-4233.0
7801,324,5843,-0.5,-4233.5
7802,324,5844,-0.5,-4234.0
7803,324,5845,-0.5,-4234.5
7804,324,5846,-0.5,-4235.0
7805,324,5847,-0.5,-4235.5
7806,324,5848,-0.5,-4236.0
7807,324,5849,-0.5,-4236.5
7808,324,5850,-0.5,-4237.0
7809,324,5851,-0.5,-4237.5
7810,324,5852,-0.5,-4238.0
7811,324,5853,-0.5,-4238.5
7812,324,5853,-1.0,-4239.5
7813,324,5854,-0.5,-4240.0
7814,324,5855,-0.5,-4240.5
7815,324,5856,-0.5,-4241.0
7816,324,5857,-0.5,-4241.5
7817,324,5857,-1.0,-4242.5
7818,324,5858,-0.5,-4243.0
7819,324,5859,-0.5,-4243.5
7820,324,5860,-0.5,-4244.0
7821,324,5861,-0.5,-4244.5
7822,324,5862,-0.5,-4245.0
7823,324,5863,-0.5,-4245.5
7824,324,5864,-0.5,-4246.0
7825,324,5865,-0.5,-4246.5
7826,324,5866,-0.5,-4247.0
7827,324,5867,-0.5,-4247.5
7828,324,5868,-0.5,-4248.0
7829,324,5869,-0.5,-4248.5
7830,324,5869,-1.0,-4249.5
7831,324,5870,-0.5,-4250.0
7832,324,5871,-0.5,-4250.5
7833,324,5872,-0.5,-4251.0
7834,324,5873,-0.5,-4251.5
7835,324,5874,-0.5,-4252.0
7836,324,5875,-0.5,-4252.5
7837,324,5876,-0.5,-4253.0
7838,324,5877,-0.5,-4253.5
7839,324,5878,-0.5,-4254.0
7840,324,5879,-0.5,-4254.5
7841,324,5880,-0.5,-4255.0
7842,324,5881,-0.5,-4255.5
7843,324,5882,-0.5,-4256.0
7844,324,5883,-0.5,-4256.5
7845,324,5883,-1.0,-4257.5
7846,324,5884,-0.5,-4258.0
7847,324,5884,-1.0,-4259.0
7848,324,5885,-0.5,-4259.5
7849,324,5886,-0.5,-4260.0
7850,324,5887,-0.5,-4260.5
7851,324,5888,-0.5,-4261.0
7852,324,5889,-0.5,-4261.5
7853,324,5890,-0.5,-4262.0
7854,324,5891,-0.5,-4262.5
7855,324,5892,-0.5,-4263.0
7856,324,5893,-0.5,-4263.5
7857,324,5894,-0.5,-4264.0
7858,324,5895,-0.5,-4264.5
7859,324,5896,-0.5,-4265.0
7860,324,5897,-0.5,-4265.5
7861,324,5898,-0.5,-4266.0
7862,324,5899,-0.5,-4266.5
7863,324,5900,-0.5,-4267.0
7864,324,5901,-0.5,-4267.5
7865,324,5902,-0.5,-4268.0
7866,324,5903,-0.5,-4268.5
7867,324,5904,-0.5,-4269.0
7868,324,5905,-0.5,-4269.5
7869,324,5906,-0.5,-4270.0
7870,324,5907,-0.5,-4270.5
7871,324,5908,-0.5,-4271.0
7872,324,5909,-0.5,-4271.5
7873,324,5910,-0.5,-4272.0
7874,324,5911,-0.5,-4272.5
7875,324,5912,-0.5,-4273.0
7876,324,5913,-0.5,-4273.5
7877,324,5914,-0.5,-4274.0
7878,324,5915,-0.5,-4274.5
7879,324,5916,-0.5,-4275.0
7880,324,5917,-0.5,-4275.5
7881,324,5918,-0.5,-4276.0
7882,324,5919,-0.5,-4276.5
7883,324,5920,-0.5,-4277.0
7884,324,5921,-0.5,-4277.5
7885,324,5922,-0.5,-4278.0
7886,324,5922,-1.0,-4279.0
7887,324,5922,-1.0,-4280.0
7888,324,5923,-0.5,-4280.5
7889,324,5924,-0.5,-4281.0
7890,324,5924,-1.0,-4282.0
7891,324,5925,-0.5,-4282.5
7892,324,5926,-0.5,-4283.0
7893,324,5927,-0.5,-4283.5
7894,324,5928,-0.5,-4284.0
7895,324,5929,-0.5,-4284.5
7896,324,5929,-1.0,-4285.5
7897,324,5930,-0.5,-4286.0
7898,324,5931,-0.5,-4286.5
7899,324,5932,-0.5,-4287.0
7900,324,5933,-0.5,-4287.5
7901,324,5934,-0.5,-4288.0
7902,324,5935,-0.5,-4288.5
7903,324,5936,-0.5,-4289.0
7904,324,5937,-0.5,-4289.5
7905,324,5937,-1.0,-4290.5
7906,324,5938,-0.5,-4291.0
7907,324,5939,-0.5,-4291.5
7908,324,5940,-0.5,-4292.0
7909,324,5941,-0.5,-4292.5
7910,324,5942,-0.5,-4293.0
7911,324,5943,-0.5,-4293.5
7912,324,5944,-0.5,-4294.0
7913,324,5945,-0.5,-4294.5
7914,324,5946,-0.5,-4295.0
7915,324,5947,-0.5,-4295.5
7916,324,5948,-0.5,-4296.0
7917,324,5949,-0.5,-4296.5
7918,324,5950,-0.5,-4297.0
7919,324,5951,-0.5,-4297.5
7920,324,5952,-0.5,-4298.0
7921,324,5953,-0.5,-4298.5
7922,324,5953,-1.0,-4299.5
7923,324,5954,-0.5,-4300.0
7924,324,5955,-0.5,-4300.5
7925,324,5956,-0.5,-4301.0
7926,324,5957,-0.5,-4301.5
7927,324,5958,-0.5,-4302.0
7928,324,5959,-0.5,-4302.5
7929,324,5960,-0.5,-4303.0
7930,324,5960,-1.0,-4304.0
7931,324,5961,-0.5,-4304.5
7932,324,5962,-0.5,-4305.0
7933,324,5963,-0.5,-4305.5
7934,324,5964,-0.5,-4306.0
7935,324,5965,-0.5,-4306.5
7936,324,5966,-0.5,-4307.0
7937,324,5967,-0.5,-4307.5
7938,324,5968,-0.5,-4308.0
7939,324,5969,-0.5,-4308.5
7940,324,5970,-0.5,-4309.0
7941,324,5970,-1.0,-4310.0
7942,324,5970,-1.0,-4311.0
7943,324,5970,-1.0,-4312.0
7944,324,5970,-1.0,-4313.0
7945,324,5971,-0.5,-4313.5
7946,324,5972,-0.5,-4314.0
7947,324,5973,-0.5,-4314.5
7948,324,5974,-0.5,-4315.0
7949,324,5975,-0.5,-4315.5
7950,324,5975,-1.0,-4316.5
7951,324,5976,-0.5,-4317.0
7952,324,5977,-0.5,-4317.5
7953,324,5978,-0.5,-4318.0
7954,324,5978,-1.0,-4319.0
7955,324,5979,-0.5,-4319.5
7956,324,5979,-1.0,-4320.5
7957,324,5980,-0.5,-4321.0
7958,324,5981,-0.5,-4321.5
7959,324,5982,-0.5,-4322.0
7960,324,5982,-1.0,-4323.0
7961,324,5982,-1.0,-4324.0
7962,324,5983,-0.5,-4324.5
7963,324,5984,-0.5,-4325.0
7964,324,5985,-0.5,-4325.5
7965,324,5986,-0.5,-4326.0
7966,324,5987,-0.5,-4326.5
7967,324,5988,-0.5,-4327.0
7968,324,5989,-0.5,-4327.5
7969,324,5990,-0.5,-4328.0
7970,324,5991,-0.5,-4328.5
7971,324,5992,-0.5,-4329.0
7972,324,5993,-0.5,-4329.5
7973,324,5994,-0.5,-4330.0
7974,324,5995,-0.5,-4330.5
7975,324,5996,-0.5,-4331.0
7976,324,5997,-0.5,-4331.5
7977,324,5997,-1.0,-4332.5
7978,324,5997,-1.0,-4333.5
7979,324,5997,-1.0,-4334.5
7980,324,5998,-0.5,-4335.0
7981,324,5998,-1.0,-4336.0
7982,324,5998,-1.0,-4337.0
7983,324,5999,-0.5,-4337.5
7984,324,6000,-0.5,-4338.0
7985,324,6001,-0.5,-4338.5
7986,324,6002,-0.5,-4339.0
7987,324,6003,-0.5,-4339.5
7988,324,6004,-0.5,-4340.0
7989,324,6005,-0.5,-4340.5
7990,324,6006,-0.5,-4341.0
7991,324,6007,-0.5,-4341.5
7992,324,6008,-0.5,-4342.0
7993,324,6008,-1.0,-4343.0
7994,324,6008,-1.0,-4344.0
7995,324,6008,-1.0,-4345.0
7996,324,6009,-0.5,-4345.5
7997,324,6010,-0.5,-4346.0
7998,324,6011,-0.5,-4346.5
7999,324,6012,-0.5,-4347.0
8000,324,6013,-0.5,-4347.5
8001,324,6014,-0.5,-4348.0
8002,324,6015,-0.5,-4348.5
8003,324,6016,-0.5,-4349.0
8004,324,6017,-0.5,-4349.5
8005,324,6018,-0.5,-4350.0
8006,324,6018,-1.0,-4351.0
8007,324,6019,-0.5,-4351.5
8008,324,6020,-0.5,-4352.0
8009,324,6021,-0.5,-4352.5
8010,324,6022,-0.5,-4353.0
8011,324,6022,-1.0,-4354.0
8012,324,6023,-0.5,-4354.5
8013,324,6024,-0.5,-4355.0
8014,324,6025,-0.5,-4355.5
8015,324,6026,-0.5,-4356.0
8016,324,6027,-0.5,-4356.5
8017,324,6028,-0.5,-4357.0
8018,324,6029,-0.5,-4357.5
8019,324,6030,-0.5,-4358.0
8020,324,6031,-0.5,-4358.5
8021,324,6032,-0.5,-4359.0
8022,324,6033,-0.5,-4359.5
8023,324,6034,-0.5,-4360.0
8024,324,6035,-0.5,-4360.5
8025,324,6036,-0.5,-4361.0
8026,324,6036,-1.0,-4362.0
8027,324,6036,-1.0,-4363.0
8028,324,6037,-0.5,-4363.5
8029,324,6037,-1.0,-4364.5
8030,324,6038,-0.5,-4365.0
8031,324,6039,-0.5,-4365.5
8032,324,6040,-0.5,-4366.0
8033,324,6041,-0.5,-4366.5
8034,324,6042,-0.5,-4367.0
8035,324,6043,-0.5,-4367.5
8036,324,6044,-0.5,-4368.0
8037,324,6045,-0.5,-4368.5
8038,324,6046,-0.5,-4369.0
8039,324,6047,-0.5,-4369.5
8040,324,6048,-0.5,-4370.0
8041,324,6049,-0.5,-4370.5
8042,324,6050,-0.5,-4371.0
8043,324,6051,-0.5,-4371.5
8044,324,6052,-0.5,-4372.0
8045,324,6053,-0.5,-4372.5
8046,324,6054,-0.5,-4373.0
8047,324,6055,-0.5,-4373.5
8048,324,6056,-0.5,-4374.0
8049,324,6057,-0.5,-4374.5
8050,324,6058,-0.5,-4375.0
8051,324,6058,-1.0,-4376.0
8052,324,6058,-1.0,-4377.0
8053,324,6058,-1.0,-4378.0
8054,324,6059,-0.5,-4378.5
8055,324,6059,-1.0,-4379.5
8056,324,6059,-1.0,-4380.5
8057,324,6059,-1.0,-4381.5
8058,324,6060,-0.5,-4382.0
8059,324,6060,-1.0,-4383.0
8060,324,6060,-1.0,-4384.0
8061,324,6060,-1.0,-4385.0
8062,324,6061,-0.5,-4385.5
8063,324,6062,-0.5,-4386.0
8064,324,6062,-1.0,-4387.0
8065,324,6063,-0.5,-4387.5
8066,324,6064,-0.5,-4388.0
8067,324,6065,-0.5,-4388.5
8068,324,6066,-0.5,-4389.0
8069,324,6067,-0.5,-4389.5
8070,324,6068,-0.5,-4390.0
8071,324,6069,-0.5,-4390.5
8072,324,6070,-0.5,-4391.0
8073,324,6071,-0.5,-4391.5
8074,324,6072,-0.5,-4392.0
8075,324,6073,-0.5,-4392.5
8076,324,6073,-1.0,-4393.5
8077,324,6074,-0.5,-4394.0
8078,324,6075,-0.5,-4394.5
8079,324,6076,-0.5,-4395.0
8080,324,6077,-0.5,-4395.5
8081,324,6078,-0.5,-4396.0
8082,324,6079,-0.5,-4396.5
8083,324,6080,-0.5,-4397.0
8084,324,6081,-0.5,-4397.5
8085,324,6082,-0.5,-4398.0
8086,324,6083,-0.5,-4398.5
8087,324,6084,-0.5,-4399.0
8088,324,6085,-0.5,-4399.5
8089,324,6086,-0.5,-4400.0
8090,324,6087,-0.5,-4400.5
8091,324,6087,-1.0,-4401.5
8092,324,6087,-1.0,-4402.5
8093,324,6088,-0.5,-4403.0
8094,324,6088,-1.0,-4404.0
8095,324,6089,-0.5,-4404.5
8096,324,6090,-0.5,-4405.0
8097,324,6090,-1.0,-4406.0
8098,324,6090,-1.0,-4407.0
8099,324,6091,-0.5,-4407.5
8100,324,6092,-0.5,-4408.0
8101,324,6093,-0.5,-4408.5
8102,324,6094,-0.5,-4409.0
8103,324,6095,-0.5,-4409.5
8104,324,6096,-0.5,-4410.0
8105,324,6097,-0.5,-4410.5
8106,324,6097,-1.0,-4411.5
8107,324,6097,-1.0,-4412.5
8108,324,6098,-0.5,-4413.0
8109,324,6099,-0.5,-4413.5
8110,324,6100,-0.5,-4414.0
8111,324,6101,-0.5,-4414.5
8112,324,6102,-0.5,-4415.0
8113,324,6103,-0.5,-4415.5
8114,324,6104,-0.5,-4416.0
8115,324,6105,-0.5,-4416.5
8116,324,6106,-0.5,-4417.0
8117,324,6106,-1.0,-4418.0
8118,324,6106,-1.0,-4419.0
8119,324,6107,-0.5,-4419.5
8120,324,6108,-0.5,-4420.0
8121,324,6109,-0.5,-4420.5
8122,324,6110,-0.5,-4421.0
8123,324,6111,-0.5,-4421.5
8124,324,6112,-0.5,-4422.0
8125,324,6113,-0.5,-4422.5
8126,324,6114,-0.5,-4423.0
8127,324,6115,-0.5,-4423.5
8128,324,6116,-0.5,-4424.0
8129,324,6116,-1.0,-4425.0
8130,324,6117,-0.5,-4425.5
8131,324,6117,-1.0,-4426.5
8132,324,6117,-1.0,-4427.5
8133,324,6117,-1.0,-4428.5
8134,324,6118,-0.5,-4429.0
8135,324,6119,-0.5,-4429.5
8136,324,6120,-0.5,-4430.0
8137,324,6120,-1.0,-4431.0
8138,324,6121,-0.5,-4431.5
8139,324,6122,-0.5,-4432.0
8140,324,6122,-1.0,-4433.0
8141,324,6123,-0.5,-4433.5
8142,324,6123,-1.0,-4434.5
8143,324,6123,-1.0,-4435.5
8144,324,6124,-0.5,-4436.0
8145,324,6124,-1.0,-4437.0
8146,324,6124,-1.0,-4438.0
8147,324,6124,-1.0,-4439.0
8148,324,6125,-0.5,-4439.5
8149,324,6125,-1.0,-4440.5
8150,324,6126,-0.5,-4441.0
8151,324,6127,-0.5,-4441.5
8152,324,6128,-0.5,-4442.0
8153,324,6129,-0.5,-4442.5
8154,324,6130,-0.5,-4443.0
8155,324,6130,-1.0,-4444.0
8156,324,6130,-1.0,-4445.0
8157,324,6131,-0.5,-4445.5
8158,324,6132,-0.5,-4446.0
8159,324,6133,-0.5,-4446.5
8160,324,6134,-0.5,-4447.0
8161,324,6135,-0.5,-4447.5
8162,324,6136,-0.5,-4448.0
8163,324,6137,-0.5,-4448.5
8164,324,6138,-0.5,-4449.0
8165,324,6139,-0.5,-4449.5
8166,324,6139,-1.0,-4450.5
8167,324,6140,-0.5,-4451.0
8168,324,6141,-0.5,-4451.5
8169,324,6142,-0.5,-4452.0
8170,324,6143,-0.5,-4452.5
8171,324,6144,-0.5,-4453.0
8172,324,6145,-0.5,-4453.5
8173,324,6146,-0.5,-4454.0
8174,324,6147,-0.5,-4454.5
8175,324,6148,-0.5,-4455.0
8176,324,6149,-0.5,-4455.5
8177,324,6150,-0.5,-4456.0
